No         Predictions            Accuracy [%]
2006       (1 0 2 3 2 1 2)              87.845
2007       (1 0 3 1 2 1 2)              87.822
2008       (1 0 1 2 1 1 1)              87.829
2009       (1 0 2 3 2 1 2)              87.835
2010       (1 0 3 1 2 1 2)              87.812
2011       (1 0 1 2 1 1 1)              87.797
2012       (1 0 3 1 2 1 2)              87.789
2013       (1 0 2 3 2 1 2)              87.795
2014       (1 0 1 2 1 1 1)              87.801
2015       (1 0 2 3 2 1 2)              87.807
2016       (1 0 2 3 2 1 2)              87.813
2017       (1 0 2 3 2 1 2)              87.819
2018       (1 0 2 3 2 1 2)              87.811
2019       (1 0 1 2 1 1 1)              87.817
2020       (1 0 2 3 1 1 1)              87.816
2021       (1 0 2 3 2 1 2)              87.815
2022       (1 0 1 2 1 1 1)              87.821
2023       (1 0 1 2 1 1 1)              87.827
2024       (1 0 1 2 1 2 1)              87.812
2025       (1 0 2 3 2 1 1)              87.811
2026       (1 0 1 2 1 1 1)              87.817
2027       (1 0 2 3 2 1 2)              87.823
2028       (1 0 2 3 1 1 1)              87.829
2029       (1 0 2 3 2 1 2)              87.835
2030       (1 0 3 1 2 1 2)              87.841
2031       (1 0 1 2 1 1 1)              87.847
2032       (1 0 3 1 2 1 2)              87.853
2033       (1 0 1 2 1 1 1)              87.831
2034       (1 0 3 1 2 1 2)              87.830
2035       (1 0 2 3 2 1 2)              87.829
2036       (1 0 3 1 2 1 2)              87.806
2037       (1 0 1 2 1 1 1)              87.812
2038       (1 0 3 1 2 1 2)              87.811
2039       (1 0 2 3 2 1 2)              87.810
2040       (1 0 2 3 2 1 2)              87.816
2041       (1 0 2 3 2 1 2)              87.815
2042       (0 0 4 3 2 1 1)              87.793
2043       (0 0 1 2 0 0 1)              87.792
2044       (1 0 2 3 2 1 2)              87.798
2045       (1 0 2 3 2 1 2)              87.804
2046       (1 0 0 0 2 2 1)              87.810
2047       (1 0 2 3 2 1 2)              87.802
2048       (1 0 1 2 1 2 1)              87.801
2049       (1 0 3 1 2 1 2)              87.807
2050       (1 0 2 3 1 2 1)              87.792
2051       (1 0 3 1 2 1 2)              87.791
2052       (1 0 1 2 1 2 1)              87.790
2053       (1 0 3 1 2 1 2)              87.796
2054       (1 0 2 3 2 1 2)              87.802
2055       (1 0 2 3 1 2 1)              87.808
2056       (1 0 3 1 2 1 2)              87.814
2057       (1 0 2 3 1 2 1)              87.813
2058       (1 0 2 3 2 1 2)              87.819
2059       (1 0 2 3 2 1 2)              87.825
2060       (1 0 1 2 1 2 1)              87.817
2061       (1 0 3 1 2 1 2)              87.823
2062       (1 0 2 3 2 1 2)              87.829
2063       (1 0 1 2 1 1 1)              87.835
2064       (1 0 2 3 2 1 2)              87.840
2065       (1 0 1 2 1 1 1)              87.846
2066       (1 0 1 2 2 2 1)              87.838
2067       (1 0 3 1 2 1 2)              87.844
2068       (1 0 2 3 2 1 2)              87.850
2069       (1 0 2 3 2 1 2)              87.856
2070       (1 0 2 3 2 1 2)              87.862
2071       (1 0 3 1 2 1 2)              87.868
2072       (1 0 0 0 1 2 0)              87.874
2073       (1 0 2 3 2 1 2)              87.880
2074       (1 0 1 2 1 1 1)              87.885
2075       (1 0 3 1 2 1 2)              87.891
2076       (1 0 2 3 2 1 2)              87.897
2077       (1 0 1 2 1 1 1)              87.903
2078       (1 0 2 3 2 1 2)              87.909
2079       (1 0 2 3 2 1 2)              87.901
2080       (0 0 4 6 1 2 2)              87.879
2081       (1 0 2 3 2 2 1)              87.878
2082       (1 0 3 1 2 1 2)              87.884
2083       (1 0 1 2 1 1 1)              87.890
2084       (1 0 2 3 2 1 2)              87.896
2085       (1 0 2 3 2 2 1)              87.902
2086       (1 0 1 2 1 1 1)              87.907
2087       (1 0 1 2 1 1 1)              87.913
2088       (1 0 2 3 2 1 2)              87.919
2089       (1 0 3 1 2 1 2)              87.918
2090       (1 0 3 1 2 1 2)              87.910
2091       (0 0 4 6 0 0 1)              87.881
2092       (1 0 2 3 2 1 2)              87.887
2093       (1 0 3 1 2 1 2)              87.893
2094       (1 0 2 3 2 1 2)              87.899
2095       (1 0 3 1 2 1 2)              87.905
2096       (1 0 2 3 2 1 2)              87.911
2097       (1 0 2 3 2 1 2)              87.916
2098       (1 0 2 3 2 1 2)              87.922
2099       (1 0 2 3 2 1 2)              87.928
2100       (1 0 1 2 1 1 1)              87.934
2101       (1 0 2 3 2 1 2)              87.939
2102       (0 0 1 2 0 0 1)              87.938
2103       (1 0 1 2 1 1 1)              87.944
2104       (1 0 1 2 2 2 1)              87.950
2105       (1 0 2 3 2 1 2)              87.942
2106       (1 0 2 3 2 1 2)              87.941
2107       (1 0 2 3 2 1 2)              87.947
2108       (1 0 1 2 1 1 1)              87.952
2109       (1 0 2 3 2 1 2)              87.951
2110       (1 0 2 3 2 1 2)              87.950
2111       (1 0 2 3 2 1 2)              87.936
2112       (1 0 1 2 1 1 1)              87.941
2113       (1 0 2 3 2 1 2)              87.947
2114       (1 0 3 1 2 1 2)              87.953
2115       (1 0 2 3 2 1 2)              87.938
2116       (0 0 1 2 1 1 1)              87.917
2117       (1 0 2 3 2 1 2)              87.923
2118       (1 0 2 3 2 1 2)              87.915
2119       (1 0 3 1 2 1 2)              87.920
2120       (1 0 1 2 2 2 1)              87.926
2121       (1 0 3 1 2 1 2)              87.918
2122       (1 0 1 2 1 1 1)              87.924
2123       (1 0 2 3 2 1 2)              87.930
2124       (1 0 2 3 2 1 2)              87.935
2125       (1 0 1 2 1 1 1)              87.941
2126       (0 0 2 3 2 2 0)              87.906
2127       (1 0 3 1 2 1 2)              87.912
2128       (1 0 2 3 0 0 0)              87.918
2129       (1 0 2 3 2 1 2)              87.910
2130       (1 0 2 3 2 1 2)              87.916
2131       (1 0 1 2 1 1 1)              87.921
2132       (1 0 3 1 2 1 2)              87.914
2133       (1 0 1 2 1 1 1)              87.919
2134       (1 0 2 3 2 1 2)              87.912
2135       (1 0 3 1 2 1 2)              87.917
2136       (1 0 2 3 2 1 2)              87.923
2137       (1 0 2 3 2 1 2)              87.922
2138       (1 0 2 3 1 2 1)              87.928
2139       (1 0 3 1 2 1 2)              87.933
2140       (1 0 3 1 2 1 2)              87.912
2141       (1 0 2 3 2 1 2)              87.918
2142       (1 0 2 3 2 1 2)              87.917
2143       (1 0 3 1 2 1 2)              87.889
2144       (1 0 1 2 1 1 1)              87.895
2145       (1 0 1 2 1 1 1)              87.900
2146       (1 0 1 2 1 1 1)              87.906
2147       (0 0 4 6 1 2 1)              87.892
2148       (1 0 3 1 2 1 2)              87.891
2149       (1 0 3 1 2 1 2)              87.883
2150       (0 0 4 6 1 2 1)              87.868
2151       (1 0 2 3 2 1 2)              87.861
2152       (1 0 2 3 2 1 2)              87.866
2153       (1 0 1 2 1 1 1)              87.872
2154       (1 0 1 2 1 2 1)              87.871
2155       (1 0 3 1 2 1 2)              87.870
2156       (1 0 1 2 1 1 1)              87.876
2157       (1 0 2 3 2 1 2)              87.881
2158       (1 0 2 3 2 1 2)              87.887
2159       (1 0 2 3 2 1 2)              87.893
2160       (1 0 2 3 2 1 1)              87.892
2161       (1 0 2 3 2 1 2)              87.897
2162       (1 0 2 3 2 1 2)              87.903
2163       (1 0 2 3 2 1 2)              87.909
2164       (0 0 4 3 2 1 1)              87.888
2165       (1 0 1 2 1 1 1)              87.893
2166       (1 0 2 3 2 1 2)              87.899
2167       (1 0 3 1 2 1 2)              87.904
2168       (1 0 1 2 1 1 1)              87.890
2169       (1 0 2 3 2 1 2)              87.896
2170       (1 0 2 3 2 1 2)              87.901
2171       (0 0 1 2 0 0 1)              87.900
2172       (1 0 3 1 2 1 2)              87.899
2173       (0 0 1 2 1 1 1)              87.879
2174       (1 0 1 2 1 1 1)              87.884
2175       (1 0 2 3 2 1 2)              87.870
2176       (1 0 2 3 2 1 2)              87.876
2177       (0 0 4 6 1 2 1)              87.855
2178       (1 0 2 3 2 1 2)              87.860
2179       (1 0 2 3 2 1 2)              87.866
2180       (1 0 1 2 1 2 1)              87.858
2181       (1 0 3 1 2 1 2)              87.864
2182       (1 0 1 2 2 2 1)              87.856
2183       (1 0 2 3 1 1 2)              87.856
2184       (1 0 1 2 1 1 1)              87.861
2185       (1 0 2 3 2 1 2)              87.867
2186       (1 0 2 3 2 2 1)              87.872
2187       (1 0 3 1 2 1 2)              87.878
2188       (1 0 2 3 1 2 1)              87.877
2189       (1 0 2 3 2 1 2)              87.882
2190       (1 0 2 3 1 2 1)              87.888
2191       (1 0 3 1 2 1 2)              87.893
2192       (1 0 3 1 2 1 2)              87.899
2193       (1 0 3 1 2 1 2)              87.891
2194       (1 0 2 3 2 1 2)              87.877
2195       (1 0 4 5 2 2 2)              87.863
2196       (1 0 2 3 2 2 1)              87.869
2197       (1 0 1 2 1 1 1)              87.874
2198       (1 0 1 2 1 1 1)              87.880
2199       (1 0 3 1 2 1 2)              87.886
2200       (1 0 3 1 2 1 2)              87.891
2201       (1 0 2 3 2 1 2)              87.884
2202       (1 0 2 3 2 1 2)              87.876
2203       (1 0 2 3 1 2 1)              87.882
2204       (1 0 3 1 2 1 2)              87.887
2205       (1 0 1 2 1 1 1)              87.893
2206       (1 0 2 3 2 1 2)              87.898
2207       (0 0 1 2 1 1 1)              87.897
2208       (1 0 1 2 1 1 1)              87.870
2209       (1 0 2 3 2 1 2)              87.863
2210       (1 0 1 2 1 2 1)              87.849
2211       (1 0 1 2 1 1 1)              87.854
2212       (1 0 2 3 2 1 2)              87.847
2213       (1 0 3 1 2 1 2)              87.852
2214       (1 0 2 3 1 0 1)              87.851
2215       (1 0 1 2 1 1 1)              87.857
2216       (1 0 1 2 1 1 1)              87.862
2217       (1 0 2 3 2 1 2)              87.868
2218       (1 0 1 2 1 1 1)              87.873
2219       (1 0 3 1 2 1 2)              87.879
2220       (1 0 3 1 1 1 1)              87.884
2221       (0 0 4 5 2 1 1)              87.864
2222       (1 0 2 3 2 1 2)              87.856
2223       (1 0 3 1 2 1 2)              87.856
2224       (1 0 0 0 1 2 0)              87.861
2225       (1 0 0 0 2 2 1)              87.866
2226       (1 0 3 1 2 1 2)              87.866
2227       (1 0 1 2 1 2 1)              87.865
2228       (1 0 1 2 1 1 1)              87.870
2229       (1 0 3 1 2 1 2)              87.875
2230       (1 0 2 3 2 1 2)              87.875
2231       (0 0 2 3 1 1 1)              87.867
2232       (1 0 2 3 2 1 2)              87.873
2233       (1 0 2 3 2 1 2)              87.878
2234       (1 0 2 3 2 1 2)              87.883
2235       (1 0 1 2 1 2 1)              87.882
2236       (1 0 2 3 2 1 2)              87.888
2237       (1 0 3 1 1 1 1)              87.881
2238       (1 0 2 3 2 1 2)              87.886
2239       (1 0 2 3 2 1 2)              87.891
2240       (1 0 2 3 2 1 1)              87.878
2241       (0 0 1 2 1 1 1)              87.877
2242       (1 0 1 2 1 1 1)              87.882
2243       (1 0 2 3 2 1 2)              87.888
2244       (1 0 2 3 2 1 2)              87.893
2245       (1 0 3 1 2 1 2)              87.886
2246       (1 0 3 1 2 1 2)              87.891
2247       (0 0 1 2 1 1 1)              87.890
2248       (1 0 2 3 2 1 2)              87.895
2249       (1 0 3 1 2 1 2)              87.901
2250       (1 0 1 2 1 2 1)              87.893
2251       (1 0 2 3 2 1 2)              87.899
2252       (1 0 0 0 2 2 1)              87.904
2253       (1 0 3 1 2 1 2)              87.903
2254       (1 0 1 2 1 2 1)              87.902
2255       (1 0 3 1 2 1 2)              87.908
2256       (1 0 2 3 2 1 2)              87.913
2257       (1 0 2 3 2 1 2)              87.918
2258       (1 0 3 1 2 1 2)              87.911
2259       (1 0 2 3 2 1 2)              87.916
2260       (1 0 2 3 2 1 2)              87.922
2261       (1 0 1 2 1 1 1)              87.927
2262       (1 0 3 1 2 1 2)              87.933
2263       (1 0 1 2 1 2 1)              87.938
2264       (1 0 3 1 2 1 2)              87.943
2265       (1 0 2 3 2 1 2)              87.949
2266       (1 0 2 3 2 1 2)              87.941
2267       (1 0 2 3 2 1 2)              87.947
2268       (1 0 2 3 2 1 2)              87.946
2269       (1 0 2 3 2 1 2)              87.951
2270       (1 0 1 2 1 1 1)              87.956
2271       (1 0 2 3 2 1 2)              87.962
2272       (1 0 3 1 2 1 2)              87.967
2273       (1 0 2 3 1 2 1)              87.966
2274       (1 0 3 1 2 1 2)              87.965
2275       (1 0 1 2 1 1 1)              87.970
2276       (1 0 1 2 1 1 1)              87.976
2277       (1 0 2 3 2 1 2)              87.981
2278       (1 0 2 3 1 1 1)              87.986
2279       (1 0 3 1 2 1 2)              87.985
2280       (1 0 1 2 1 2 1)              87.959
2281       (1 0 3 1 2 1 2)              87.964
2282       (1 0 2 3 2 1 2)              87.970
2283       (1 0 3 1 2 1 2)              87.969
2284       (1 0 2 3 2 1 2)              87.974
2285       (1 0 2 3 2 1 2)              87.979
2286       (0 0 4 6 1 2 1)              87.959
2287       (1 0 1 2 1 2 1)              87.933
2288       (1 0 2 3 2 1 2)              87.932
2289       (1 0 2 3 2 1 2)              87.925
2290       (1 0 2 3 2 1 2)              87.930
2291       (0 0 1 2 2 2 1)              87.917
2292       (1 0 2 3 2 1 2)              87.922
2293       (1 0 2 3 2 1 2)              87.927
2294       (1 0 3 1 1 1 1)              87.933
2295       (1 0 2 3 2 1 2)              87.926
2296       (1 0 3 1 2 1 2)              87.931
2297       (1 0 2 3 2 1 2)              87.936
2298       (1 0 0 0 2 2 1)              87.941
2299       (1 0 2 3 2 1 2)              87.947
2300       (1 0 2 3 2 1 2)              87.952
2301       (0 0 4 5 2 1 1)              87.932
2302       (1 0 2 3 2 1 2)              87.937
2303       (1 0 2 3 2 1 2)              87.943
2304       (1 0 3 1 2 1 2)              87.948
2305       (1 0 3 1 2 1 2)              87.953
2306       (1 0 2 3 2 1 2)              87.958
2307       (1 0 2 3 2 1 2)              87.964
2308       (1 0 2 3 2 1 2)              87.963
2309       (1 0 2 3 2 1 2)              87.968
2310       (0 0 4 3 2 1 1)              87.948
2311       (1 0 3 1 2 1 2)              87.929
2312       (1 0 2 3 2 1 2)              87.934
2313       (1 0 1 2 0 0 1)              87.914
2314       (1 0 1 2 1 1 1)              87.920
2315       (1 0 1 2 2 2 1)              87.925
2316       (1 0 2 3 2 1 2)              87.930
2317       (1 0 1 2 1 1 1)              87.935
2318       (1 0 2 3 2 1 2)              87.941
2319       (1 0 3 1 2 1 2)              87.946
2320       (1 0 2 3 2 1 2)              87.951
2321       (1 0 3 1 2 1 2)              87.944
2322       (1 0 1 2 1 1 1)              87.949
2323       (1 0 3 1 2 1 2)              87.954
2324       (1 0 1 2 1 1 1)              87.960
2325       (1 0 2 3 2 1 2)              87.965
2326       (1 0 2 3 2 1 2)              87.970
2327       (1 0 3 1 2 1 2)              87.975
2328       (1 0 2 3 2 1 2)              87.968
2329       (0 0 2 3 1 1 1)              87.955
2330       (1 0 2 3 2 1 2)              87.960
2331       (1 0 3 1 2 1 2)              87.953
2332       (1 0 3 1 2 1 2)              87.958
2333       (1 0 2 3 2 1 2)              87.963
2334       (1 0 3 1 2 1 2)              87.968
2335       (1 0 3 1 2 1 2)              87.973
2336       (1 0 2 3 2 1 2)              87.966
2337       (1 0 3 1 2 1 2)              87.959
2338       (1 0 2 3 2 1 2)              87.964
2339       (1 0 2 3 2 1 2)              87.970
2340       (0 0 4 6 1 2 1)              87.950
2341       (1 0 3 1 2 1 2)              87.955
2342       (1 0 2 3 2 1 2)              87.961
2343       (1 0 3 1 2 1 2)              87.935
2344       (1 0 2 3 2 1 2)              87.928
2345       (1 0 3 1 2 1 2)              87.933
2346       (0 0 4 2 2 2 1)              87.908
2347       (1 0 2 3 2 1 2)              87.913
2348       (1 0 2 3 2 1 2)              87.918
2349       (1 0 2 3 2 1 2)              87.911
2350       (1 0 2 3 2 1 2)              87.904
2351       (1 0 2 3 2 1 2)              87.891
2352       (1 0 2 3 2 1 2)              87.896
2353       (1 0 2 3 1 2 1)              87.901
2354       (1 0 3 1 2 1 2)              87.906
2355       (1 0 2 3 2 1 2)              87.912
