No         Predictions            Accuracy [%]
5594       (1 0 2 3 2 1 2)              87.822
5595       (1 0 3 1 1 1 1)              87.825
5596       (1 0 3 1 2 1 2)              87.827
5597       (1 0 2 3 2 1 2)              87.829
5598       (1 0 3 1 2 1 2)              87.829
5599       (1 0 2 3 2 1 2)              87.826
5600       (1 0 3 1 2 1 2)              87.825
5601       (1 0 1 2 1 1 1)              87.827
5602       (1 0 2 3 2 1 2)              87.830
5603       (1 0 3 1 2 1 2)              87.822
5604       (0 0 4 6 1 2 2)              87.814
5605       (1 0 3 1 1 1 1)              87.816
5606       (1 0 2 3 1 1 1)              87.818
5607       (1 0 3 1 1 1 1)              87.818
5608       (1 0 2 3 2 1 2)              87.820
5609       (1 0 1 2 1 1 1)              87.822
5610       (1 0 2 3 2 1 2)              87.824
5611       (1 0 1 2 1 1 1)              87.826
5612       (1 0 2 3 1 1 1)              87.828
5613       (1 0 2 3 2 1 2)              87.825
5614       (1 0 2 3 2 1 2)              87.828
5615       (1 0 2 3 2 1 2)              87.830
5616       (1 0 3 1 2 1 2)              87.827
5617       (1 0 2 3 2 1 2)              87.829
5618       (1 0 2 3 2 1 2)              87.831
5619       (1 0 2 3 2 1 2)              87.833
5620       (1 0 2 3 2 1 2)              87.836
5621       (1 0 2 3 2 1 2)              87.838
5622       (1 0 2 3 2 1 2)              87.840
5623       (1 0 1 2 1 1 1)              87.842
5624       (1 0 1 2 1 1 1)              87.844
5625       (1 0 3 1 1 2 1)              87.846
5626       (1 0 3 1 2 1 2)              87.849
5627       (1 0 2 3 2 1 2)              87.846
5628       (0 0 4 5 2 1 1)              87.838
5629       (1 0 1 2 0 0 1)              87.840
5630       (1 0 3 1 2 1 2)              87.842
5631       (1 0 2 3 2 1 2)              87.844
5632       (1 0 3 1 2 1 2)              87.846
5633       (1 0 2 3 2 1 2)              87.848
5634       (1 0 1 2 1 1 1)              87.851
5635       (1 0 1 2 1 2 1)              87.850
5636       (1 0 2 3 2 1 2)              87.852
5637       (1 0 1 2 1 1 1)              87.855
5638       (1 0 1 2 1 1 1)              87.857
5639       (1 0 1 2 1 1 1)              87.859
5640       (1 0 0 0 1 2 0)              87.861
5641       (1 0 2 3 2 1 2)              87.858
5642       (1 0 2 3 2 2 1)              87.860
5643       (1 0 2 3 2 1 2)              87.855
5644       (1 0 2 3 2 1 2)              87.854
5645       (1 0 3 1 2 1 2)              87.857
5646       (1 0 1 2 1 2 1)              87.854
5647       (1 0 1 2 1 1 1)              87.856
5648       (1 0 1 2 1 2 1)              87.850
5649       (1 0 2 3 2 1 2)              87.848
5650       (1 0 2 3 2 1 2)              87.845
5651       (1 0 2 3 2 1 2)              87.847
5652       (1 0 2 3 2 1 2)              87.849
5653       (1 0 2 3 2 1 2)              87.851
5654       (1 0 2 3 2 1 2)              87.853
5655       (1 0 1 2 1 2 0)              87.855
5656       (1 0 1 2 1 1 1)              87.858
5657       (1 0 2 3 2 1 2)              87.860
5658       (1 0 3 1 2 1 2)              87.862
5659       (0 0 4 6 1 2 1)              87.854
5660       (1 0 2 3 2 1 2)              87.856
5661       (1 0 2 3 1 2 1)              87.858
5662       (1 0 2 3 2 1 2)              87.860
5663       (1 0 2 3 2 1 2)              87.860
5664       (1 0 2 3 1 2 1)              87.862
5665       (1 0 3 1 2 1 2)              87.864
5666       (1 0 3 1 2 1 2)              87.866
5667       (1 0 2 3 1 2 1)              87.869
5668       (1 0 2 3 2 1 2)              87.871
5669       (0 0 1 2 1 1 1)              87.870
5670       (1 0 2 3 2 2 1)              87.870
5671       (0 0 4 6 1 2 1)              87.859
5672       (1 0 3 1 2 1 2)              87.859
5673       (1 0 2 3 2 1 2)              87.861
5674       (1 0 1 2 0 0 1)              87.853
5675       (1 0 2 3 2 1 2)              87.855
5676       (1 0 1 2 1 2 1)              87.855
5677       (1 0 3 1 2 1 2)              87.852
5678       (1 0 1 2 1 1 1)              87.854
5679       (1 0 2 3 2 1 2)              87.856
5680       (1 0 1 2 1 2 0)              87.856
5681       (1 0 3 1 2 1 2)              87.858
5682       (0 0 4 6 2 2 1)              87.848
5683       (1 0 3 1 2 1 2)              87.840
5684       (1 0 3 1 2 1 2)              87.842
5685       (1 0 3 1 2 1 2)              87.834
5686       (1 0 1 2 1 1 1)              87.836
5687       (1 0 2 3 2 1 2)              87.838
5688       (1 0 3 1 2 1 2)              87.838
5689       (1 0 1 2 1 1 1)              87.840
5690       (1 0 1 2 0 0 0)              87.830
5691       (1 0 2 3 2 1 2)              87.827
5692       (1 0 2 3 2 1 2)              87.829
5693       (1 0 2 3 2 1 2)              87.828
5694       (1 0 2 3 2 1 2)              87.831
5695       (1 0 2 3 2 1 2)              87.833
5696       (1 0 2 3 2 1 2)              87.835
5697       (1 0 3 1 2 1 2)              87.837
5698       (1 0 3 1 2 1 2)              87.834
5699       (1 0 2 3 2 1 2)              87.836
5700       (1 0 3 1 2 1 2)              87.833
5701       (1 0 3 1 2 1 2)              87.836
5702       (1 0 3 1 2 1 2)              87.833
5703       (1 0 2 3 2 1 2)              87.835
5704       (1 0 1 2 1 1 1)              87.837
5705       (1 0 1 2 1 1 1)              87.839
5706       (1 0 3 1 2 1 2)              87.836
5707       (1 0 3 1 2 1 2)              87.836
5708       (1 0 4 5 2 2 2)              87.830
5709       (1 0 2 3 2 1 2)              87.833
5710       (1 0 2 3 2 1 2)              87.832
5711       (1 0 3 1 2 1 2)              87.834
5712       (1 0 2 3 1 2 1)              87.836
5713       (1 0 3 1 2 1 2)              87.839
5714       (1 0 1 2 1 1 1)              87.841
5715       (1 0 2 3 2 1 2)              87.838
5716       (1 0 1 2 1 1 1)              87.840
5717       (1 0 3 1 2 1 2)              87.842
5718       (1 0 1 2 1 1 1)              87.844
5719       (1 0 3 1 2 1 2)              87.844
5720       (1 0 2 3 2 1 2)              87.846
5721       (1 0 3 1 2 1 2)              87.846
5722       (1 0 2 3 2 1 2)              87.848
5723       (1 0 3 1 2 1 2)              87.850
5724       (1 0 2 3 2 1 2)              87.850
5725       (1 0 2 3 1 2 1)              87.852
5726       (1 0 3 1 2 1 2)              87.854
5727       (1 0 2 3 2 1 2)              87.856
5728       (1 0 3 1 2 1 2)              87.853
5729       (1 0 3 1 2 1 2)              87.850
5730       (1 0 2 3 1 2 0)              87.852
5731       (1 0 2 3 2 1 2)              87.854
5732       (1 0 1 2 1 1 1)              87.857
5733       (1 0 2 3 2 1 2)              87.859
5734       (1 0 1 2 1 1 1)              87.853
5735       (0 0 1 2 1 1 1)              87.845
5736       (1 0 2 3 2 1 1)              87.845
5737       (0 0 2 3 1 2 1)              87.837
5738       (1 0 1 2 1 2 1)              87.834
5739       (1 0 2 3 2 1 2)              87.836
5740       (1 0 2 3 2 1 2)              87.834
5741       (1 0 3 1 1 1 1)              87.836
5742       (1 0 3 1 2 1 2)              87.825
5743       (1 0 3 1 2 1 2)              87.827
5744       (1 0 3 1 2 1 2)              87.817
5745       (0 0 2 3 2 2 0)              87.804
5746       (1 0 2 3 2 1 2)              87.806
5747       (1 0 2 3 2 1 2)              87.809
5748       (1 0 1 2 1 1 1)              87.803
5749       (1 0 1 2 1 2 1)              87.803
5750       (1 0 3 1 2 1 2)              87.805
5751       (0 0 1 2 1 1 1)              87.800
5752       (1 0 2 3 2 1 2)              87.802
5753       (1 0 2 3 2 1 2)              87.804
5754       (1 0 2 3 2 1 2)              87.806
5755       (0 0 1 2 1 1 1)              87.803
5756       (1 0 2 3 2 1 2)              87.805
5757       (1 0 2 3 2 1 2)              87.807
5758       (1 0 3 1 2 1 2)              87.797
5759       (1 0 2 3 2 1 2)              87.799
5760       (1 0 2 3 2 1 2)              87.801
5761       (1 0 3 1 2 1 2)              87.791
5762       (1 0 2 3 2 1 2)              87.793
5763       (1 0 2 3 2 1 2)              87.795
5764       (1 0 3 1 2 1 2)              87.797
5765       (1 0 1 2 1 1 1)              87.799
5766       (1 0 1 2 1 2 1)              87.799
5767       (0 0 2 3 1 2 1)              87.791
5768       (1 0 1 2 1 2 1)              87.788
5769       (1 0 2 3 2 1 2)              87.791
5770       (1 0 4 5 2 2 2)              87.785
5771       (1 0 2 3 2 1 2)              87.787
5772       (1 0 2 3 2 1 2)              87.789
5773       (1 0 2 3 2 1 2)              87.792
5774       (1 0 2 3 2 1 2)              87.794
5775       (1 0 2 3 2 1 2)              87.796
5776       (1 0 3 1 2 1 2)              87.798
5777       (1 0 4 5 2 2 2)              87.793
5778       (1 0 2 3 2 1 2)              87.795
5779       (1 0 2 3 2 1 2)              87.792
5780       (1 0 3 1 2 1 2)              87.794
5781       (1 0 2 3 2 1 2)              87.796
5782       (1 0 3 1 2 1 2)              87.798
5783       (1 0 3 1 2 1 2)              87.800
5784       (1 0 2 3 2 1 2)              87.803
5785       (1 0 2 3 2 1 2)              87.805
5786       (1 0 3 1 2 1 2)              87.807
5787       (1 0 2 3 2 1 2)              87.809
5788       (1 0 3 1 2 1 2)              87.799
5789       (1 0 1 2 0 0 1)              87.801
5790       (1 0 3 1 2 1 2)              87.803
5791       (1 0 3 1 2 1 2)              87.795
5792       (1 0 2 3 2 1 2)              87.797
5793       (1 0 1 2 1 1 1)              87.799
5794       (1 0 3 1 2 1 2)              87.796
5795       (1 0 2 3 2 1 2)              87.799
5796       (1 0 3 1 2 1 2)              87.793
5797       (1 0 2 3 2 1 2)              87.790
5798       (0 0 4 3 2 1 1)              87.783
5799       (1 0 3 1 2 1 2)              87.772
5800       (1 0 2 3 2 1 2)              87.775
5801       (1 0 3 1 2 1 2)              87.777
5802       (1 0 2 3 2 1 2)              87.774
5803       (0 0 1 2 1 1 1)              87.773
5804       (1 0 2 3 2 1 2)              87.776
5805       (1 0 2 3 2 1 2)              87.778
5806       (0 0 2 3 1 2 1)              87.775
5807       (1 0 2 3 2 1 2)              87.777
5808       (1 0 2 3 2 1 2)              87.774
5809       (1 0 2 3 2 1 2)              87.776
5810       (1 0 2 3 2 1 2)              87.773
5811       (1 0 3 1 2 1 2)              87.773
5812       (1 0 2 3 2 1 2)              87.775
5813       (1 0 1 2 1 1 1)              87.777
5814       (1 0 2 3 2 1 2)              87.779
5815       (1 0 2 3 2 1 2)              87.777
5816       (1 0 2 3 2 1 2)              87.779
5817       (1 0 2 3 2 1 2)              87.781
5818       (1 0 2 3 2 1 2)              87.783
5819       (1 0 2 3 2 1 2)              87.780
5820       (1 0 3 1 2 1 2)              87.782
5821       (1 0 2 3 2 1 2)              87.784
5822       (1 0 2 3 1 2 1)              87.786
5823       (1 0 2 3 2 1 2)              87.788
5824       (1 0 1 2 1 1 1)              87.791
5825       (0 0 4 2 1 1 1)              87.783
5826       (1 0 2 3 2 1 2)              87.785
5827       (1 0 3 1 2 1 2)              87.785
5828       (1 0 1 2 1 2 1)              87.787
5829       (1 0 2 3 2 1 2)              87.789
5830       (1 0 2 3 2 1 2)              87.786
5831       (1 0 3 1 2 1 2)              87.778
5832       (1 0 3 1 2 1 2)              87.780
5833       (1 0 2 3 2 1 2)              87.780
5834       (0 0 1 2 1 2 1)              87.777
5835       (1 0 3 1 2 1 2)              87.779
5836       (1 0 1 2 1 1 1)              87.781
5837       (0 0 1 2 1 1 1)              87.781
5838       (1 0 3 1 2 1 2)              87.783
5839       (1 0 2 3 2 1 2)              87.785
5840       (1 0 2 3 2 1 2)              87.787
5841       (1 0 2 3 2 1 2)              87.789
5842       (1 0 2 3 2 1 2)              87.792
5843       (1 0 1 2 1 1 1)              87.794
5844       (1 0 1 2 1 2 1)              87.796
5845       (0 0 1 2 1 1 1)              87.795
5846       (1 0 2 3 2 1 2)              87.797
5847       (1 0 2 3 2 1 2)              87.800
5848       (1 0 2 3 2 1 2)              87.799
5849       (1 0 2 3 2 1 2)              87.801
5850       (1 0 2 3 2 1 2)              87.798
5851       (1 0 3 1 2 1 2)              87.801
5852       (1 0 2 3 2 1 2)              87.803
5853       (1 0 3 1 2 1 2)              87.802
5854       (1 0 2 3 2 1 2)              87.804
5855       (1 0 2 3 2 1 2)              87.806
5856       (1 0 2 3 2 1 2)              87.804
5857       (1 0 2 3 2 1 2)              87.803
5858       (1 0 2 3 2 1 2)              87.798
5859       (1 0 2 3 2 1 2)              87.800
5860       (1 0 2 3 1 2 1)              87.802
5861       (1 0 2 3 2 1 2)              87.804
5862       (1 0 3 1 2 1 2)              87.806
5863       (1 0 2 3 2 1 2)              87.804
5864       (1 0 1 2 1 1 1)              87.806
5865       (1 0 0 0 2 2 1)              87.808
5866       (1 0 1 2 1 1 1)              87.810
5867       (1 0 3 1 2 1 2)              87.810
5868       (1 0 1 2 2 2 1)              87.809
5869       (1 0 2 3 2 1 2)              87.811
5870       (1 0 2 3 2 1 2)              87.813
5871       (0 0 4 5 2 1 1)              87.806
5872       (1 0 2 3 2 1 2)              87.805
5873       (1 0 3 1 2 1 2)              87.807
5874       (1 0 2 3 2 1 2)              87.809
5875       (1 0 2 3 2 1 2)              87.812
5876       (1 0 2 3 2 1 2)              87.814
5877       (1 0 3 1 2 1 2)              87.816
5878       (0 0 2 3 1 2 1)              87.808
5879       (1 0 3 1 2 1 2)              87.810
5880       (1 0 4 5 2 2 2)              87.805
5881       (1 0 2 3 2 1 2)              87.807
5882       (1 0 2 3 2 1 2)              87.809
5883       (1 0 1 2 1 1 1)              87.811
5884       (1 0 3 1 2 1 2)              87.813
5885       (1 0 4 5 2 2 2)              87.808
5886       (1 0 2 3 2 1 2)              87.810
5887       (1 0 2 3 2 1 1)              87.805
5888       (1 0 3 1 2 1 2)              87.802
5889       (1 0 2 3 2 1 2)              87.804
5890       (1 0 2 3 2 1 1)              87.801
5891       (1 0 2 3 2 1 2)              87.803
5892       (1 0 2 3 2 1 2)              87.805
5893       (1 0 2 3 2 1 2)              87.808
5894       (1 0 2 3 2 1 2)              87.810
5895       (1 0 3 1 2 1 2)              87.812
5896       (1 0 2 3 1 1 1)              87.814
5897       (1 0 3 1 2 1 2)              87.816
5898       (1 0 3 1 2 1 2)              87.818
5899       (1 0 2 3 2 1 2)              87.820
5900       (1 0 2 3 2 1 2)              87.822
5901       (1 0 1 2 1 1 1)              87.824
5902       (1 0 1 2 1 1 1)              87.826
5903       (1 0 1 2 1 2 1)              87.823
5904       (1 0 3 1 2 1 2)              87.825
5905       (1 0 1 2 1 2 1)              87.823
5906       (0 0 1 2 2 1 2)              87.817
5907       (1 0 1 2 1 1 1)              87.820
5908       (1 0 0 0 2 2 1)              87.822
5909       (1 0 3 1 2 1 2)              87.821
5910       (1 0 2 3 2 1 2)              87.823
5911       (1 0 3 1 2 1 2)              87.825
5912       (1 0 2 3 2 1 2)              87.827
5913       (0 0 4 5 2 1 1)              87.820
5914       (1 0 2 3 2 1 2)              87.822
5915       (1 0 2 3 2 1 2)              87.824
5916       (1 0 2 3 2 1 2)              87.824
5917       (1 0 2 3 2 1 2)              87.826
5918       (1 0 1 2 1 1 1)              87.828
5919       (1 0 2 3 2 1 2)              87.830
5920       (1 0 2 3 2 1 2)              87.832
5921       (1 0 2 3 1 2 1)              87.834
5922       (1 0 1 2 1 1 1)              87.836
5923       (1 0 3 1 2 1 2)              87.826
5924       (1 0 3 1 2 1 2)              87.826
5925       (1 0 3 1 2 1 2)              87.828
5926       (0 0 1 2 1 1 1)              87.827
5927       (1 0 1 2 1 1 1)              87.829
5928       (1 0 3 1 2 1 2)              87.822
5929       (1 0 2 3 2 1 2)              87.819
5930       (1 0 2 3 2 1 2)              87.821
5931       (1 0 2 3 2 1 2)              87.816
5932       (1 0 2 3 1 2 1)              87.818
5933       (1 0 1 2 1 1 1)              87.818
5934       (1 0 3 1 2 1 2)              87.820
5935       (1 0 2 3 2 1 2)              87.822
5936       (1 0 2 3 2 1 2)              87.824
5937       (1 0 2 3 2 1 2)              87.826
5938       (1 0 2 3 2 1 2)              87.828
5939       (1 0 1 2 2 2 1)              87.825
5940       (0 0 1 2 1 1 1)              87.817
5941       (1 0 2 3 1 2 1)              87.820
5942       (1 0 3 1 2 1 2)              87.819
5943       (1 0 1 2 1 1 1)              87.821
