sample_id,pred_task1,pred_task2,pred_task3,pred_task4,pred_task5,pred_task6,pred_task7
3886,1,0,3,1,1,1,1
3887,1,0,1,2,1,1,1
3888,1,0,0,0,1,2,0
3889,1,0,3,1,2,1,2
3890,1,0,3,1,2,1,2
3891,1,0,2,3,2,1,2
3892,1,0,3,1,2,1,2
3893,1,0,2,3,2,1,2
3894,1,0,2,3,2,1,2
3895,1,0,2,3,1,2,1
3896,1,0,2,3,2,1,1
3897,1,0,2,3,2,1,2
3898,1,0,2,3,2,1,2
3899,1,0,2,3,1,1,2
3900,1,0,2,3,1,2,1
3901,1,0,2,3,2,1,2
3902,1,0,3,1,2,1,2
3903,1,0,1,2,1,1,1
3904,1,0,2,3,2,1,2
3905,1,0,2,3,2,1,2
3906,1,0,2,3,2,1,2
3907,1,0,2,3,2,1,2
3908,1,0,2,3,2,1,2
3909,1,0,1,2,1,2,1
3910,1,0,3,1,2,1,2
3911,1,0,2,3,2,1,2
3912,1,0,3,1,2,1,2
3913,1,0,2,3,2,1,2
3914,1,0,2,3,1,2,1
3915,1,0,2,3,2,1,2
3916,1,0,3,1,2,1,2
3917,1,0,3,1,2,1,2
3918,1,0,2,3,2,1,2
3919,1,0,3,1,2,1,2
3920,1,0,1,2,1,2,1
3921,0,0,1,2,1,1,1
3922,1,0,1,2,1,1,1
3923,1,0,1,2,0,0,1
3924,1,0,1,2,1,1,1
3925,1,0,2,3,2,1,2
3926,1,0,3,1,2,1,2
3927,1,0,2,3,2,1,2
3928,1,0,2,3,2,1,2
3929,1,0,3,1,2,1,2
3930,1,0,2,3,2,1,2
3931,1,0,1,2,1,2,1
3932,1,0,1,2,1,2,0
3933,1,0,2,3,2,1,2
3934,1,0,1,2,1,1,1
3935,1,0,2,3,2,1,2
3936,1,0,1,2,1,1,1
3937,1,0,2,3,2,1,2
3938,1,0,2,3,2,1,2
3939,1,0,2,3,2,1,2
3940,1,0,2,3,1,2,1
3941,1,0,2,3,2,1,2
3942,1,0,2,3,2,1,2
3943,1,0,2,3,2,1,2
3944,1,0,2,3,2,1,2
3945,1,0,2,3,2,1,2
3946,1,0,2,3,2,1,2
3947,1,0,2,3,2,1,2
3948,1,0,2,3,2,1,2
3949,1,0,2,3,2,1,1
3950,1,0,3,1,2,1,2
3951,1,0,1,2,1,1,1
3952,1,0,3,1,2,1,2
3953,1,0,3,1,2,1,2
3954,1,0,3,1,2,1,2
3955,1,0,2,3,2,1,2
3956,1,0,3,1,2,1,2
3957,1,0,2,3,2,1,2
3958,1,0,2,3,2,1,2
3959,0,0,4,4,1,1,1
3960,1,0,2,3,2,1,2
3961,1,0,3,1,2,1,2
3962,1,0,1,2,1,2,1
3963,1,0,3,1,2,1,2
3964,1,0,3,1,2,1,2
3965,1,0,3,1,2,1,2
3966,1,0,3,1,2,1,2
3967,1,0,2,3,2,1,2
3968,1,0,3,1,2,1,2
3969,1,0,2,3,2,1,2
3970,1,0,3,1,2,1,2
3971,0,0,4,2,2,2,1
3972,1,0,2,3,2,1,2
3973,1,0,2,3,2,1,2
3974,1,0,2,3,2,1,2
3975,1,0,2,3,2,1,2
3976,1,0,3,1,2,1,2
3977,1,0,2,3,2,1,2
3978,1,0,2,3,2,1,1
3979,1,0,3,1,2,1,2
3980,1,0,2,3,2,1,2
3981,1,0,2,3,2,1,2
3982,1,0,3,1,2,1,2
3983,1,0,3,1,2,1,2
3984,1,0,1,2,1,1,1
3985,1,0,2,3,2,1,2
3986,1,0,0,0,2,2,1
3987,1,0,2,3,2,1,2
3988,1,0,1,2,1,2,1
3989,1,0,1,2,1,1,1
3990,0,0,1,2,0,0,1
3991,1,0,3,1,2,1,2
3992,1,0,3,1,2,1,1
3993,1,0,1,2,2,2,1
3994,1,0,2,3,2,1,2
3995,1,0,2,3,2,1,2
3996,0,0,4,6,0,0,1
3997,0,0,4,6,0,0,1
3998,1,0,3,1,2,1,2
3999,1,0,2,3,2,1,2
4000,1,0,1,2,1,1,1
4001,1,0,2,3,2,1,2
4002,1,0,2,3,2,1,2
4003,1,0,3,1,2,1,2
4004,1,0,2,3,2,1,2
4005,1,0,3,1,2,1,2
4006,1,0,2,3,2,1,2
4007,1,0,2,3,2,1,2
4008,1,0,3,1,2,1,2
4009,0,0,4,3,2,1,1
4010,1,0,3,1,2,1,2
4011,1,0,2,3,2,1,2
4012,1,0,1,2,1,1,1
4013,1,0,3,1,2,1,2
4014,1,0,4,5,2,2,2
4015,1,0,3,1,2,1,2
4016,1,0,2,3,2,1,2
4017,1,0,2,3,1,1,1
4018,1,0,1,2,1,1,1
4019,1,0,2,3,1,2,1
4020,1,0,3,1,2,1,2
4021,1,0,1,2,1,1,1
4022,1,0,2,3,2,1,2
4023,1,0,3,1,2,1,2
4024,0,0,1,2,0,0,1
4025,1,0,2,3,2,1,2
4026,1,0,2,3,2,1,2
4027,1,0,2,3,2,1,2
4028,1,0,2,3,2,1,2
4029,1,0,2,3,2,1,2
4030,1,0,2,3,1,2,1
4031,1,0,2,3,2,1,2
4032,1,0,2,3,2,1,2
4033,1,0,2,3,2,1,2
4034,1,0,3,1,2,1,2
4035,1,0,0,0,1,2,0
4036,1,0,1,2,1,2,1
4037,1,0,2,3,2,1,2
4038,1,0,2,3,2,1,2
4039,0,0,4,5,2,2,1
4040,1,0,2,3,2,1,2
4041,1,0,2,3,2,1,2
4042,1,0,2,3,2,1,2
4043,1,0,2,3,2,1,2
4044,1,0,1,2,1,1,1
4045,1,0,2,3,1,1,1
4046,1,0,2,3,2,1,2
4047,1,0,1,2,1,1,1
4048,1,0,1,2,1,1,1
4049,1,0,2,3,2,1,2
4050,1,0,2,3,2,1,2
4051,1,0,2,3,2,1,2
4052,1,0,2,3,2,1,2
4053,1,0,3,1,2,1,2
4054,1,0,2,3,2,1,1
4055,1,0,3,1,1,2,1
4056,1,0,3,1,2,1,2
4057,1,0,2,3,2,1,2
4058,1,0,2,3,2,1,2
4059,1,0,2,3,2,1,2
4060,1,0,1,2,1,2,1
4061,1,0,2,3,2,1,2
4062,1,0,2,3,2,1,2
4063,1,0,4,5,2,2,2
4064,1,0,1,2,1,1,1
4065,1,0,2,3,2,1,2
4066,1,0,3,1,2,1,2
4067,1,0,2,3,2,1,2
4068,1,0,2,3,2,1,2
4069,1,0,1,2,1,1,1
4070,1,0,2,3,2,1,2
4071,1,0,3,1,2,1,2
4072,1,0,2,3,2,1,2
4073,1,0,3,1,2,1,2
4074,1,0,3,1,2,1,2
4075,1,0,2,3,1,2,1
4076,1,0,2,3,2,1,2
4077,1,0,3,1,2,1,2
4078,1,0,3,1,2,1,2
4079,1,0,1,2,1,1,1
4080,1,0,2,3,2,1,2
4081,1,0,2,3,2,1,2
4082,1,0,2,3,2,1,2
4083,1,0,1,2,1,1,1
4084,1,0,2,3,2,1,2
4085,1,0,1,2,1,1,1
4086,1,0,2,3,2,1,2
4087,1,0,2,3,2,1,2
4088,1,0,1,2,1,1,1
4089,1,0,4,5,2,2,2
4090,1,0,3,1,2,1,2
4091,1,0,1,2,1,1,1
4092,1,0,1,2,1,2,1
4093,1,0,2,3,2,1,2
4094,1,0,2,3,2,1,2
4095,1,0,1,2,1,2,1
4096,1,0,2,3,2,1,2
4097,1,0,2,3,2,1,2
4098,1,0,2,3,2,1,2
4099,1,0,2,3,2,1,2
4100,1,0,3,1,2,1,2
4101,1,0,2,3,2,1,2
4102,1,0,3,1,2,1,2
4103,1,0,0,0,0,2,1
4104,0,0,1,2,1,1,1
4105,0,0,1,2,1,1,1
4106,1,0,2,3,2,1,2
4107,1,0,3,1,2,1,2
4108,1,0,2,3,2,1,2
4109,1,0,3,1,2,1,2
4110,1,0,1,2,1,1,1
4111,1,0,2,3,2,1,2
4112,1,0,2,3,2,1,2
4113,1,0,2,3,2,1,2
4114,1,0,2,3,1,2,1
4115,1,0,1,2,1,1,1
4116,1,0,2,3,2,1,2
4117,0,0,1,2,2,1,2
4118,1,0,2,3,2,1,2
4119,0,0,1,2,0,0,1
4120,1,0,2,3,1,1,1
4121,1,0,2,3,2,1,2
4122,1,0,4,5,2,2,2
4123,1,0,2,3,2,1,2
4124,1,0,2,3,2,1,2
4125,1,0,2,3,2,1,2
4126,1,0,3,1,2,1,2
4127,1,0,2,3,2,1,2
4128,1,0,2,3,2,1,2
4129,1,0,2,3,2,1,2
4130,1,0,3,1,2,1,2
4131,1,0,1,2,1,2,1
4132,1,0,3,1,2,1,2
4133,0,0,4,6,1,2,2
4134,1,0,3,1,2,1,2
4135,1,0,3,1,2,1,2
4136,1,0,3,1,2,1,2
4137,1,0,2,3,2,1,2
4138,1,0,3,1,2,1,2
4139,1,0,2,3,2,1,2
4140,1,0,2,3,2,1,2
4141,1,0,2,3,2,1,1
4142,1,0,1,2,1,1,1
4143,1,0,4,5,2,2,2
4144,1,0,4,5,2,2,2
4145,1,0,1,2,1,2,1
4146,1,0,3,1,2,1,2
4147,1,0,1,2,1,2,1
4148,1,0,3,1,2,1,2
4149,1,0,3,1,2,1,2
4150,0,0,4,6,1,1,1
4151,1,0,2,3,1,2,1
4152,1,0,3,1,2,1,2
4153,1,0,1,2,1,1,1
4154,1,0,2,3,2,1,2
4155,1,0,2,3,2,1,2
4156,1,0,3,1,2,1,2
4157,1,0,3,1,2,1,2
4158,1,0,3,1,2,1,2
4159,1,0,2,3,2,1,2
4160,1,0,2,3,2,1,2
4161,1,0,2,3,2,1,2
4162,1,0,2,3,1,2,1
4163,1,0,2,3,2,2,1
4164,1,0,2,3,2,1,2
4165,1,0,2,3,2,1,2
4166,1,0,2,3,2,1,2
4167,1,0,2,3,2,1,2
4168,1,0,2,3,2,2,1
4169,1,0,2,3,2,1,2
4170,0,0,1,2,2,2,1
4171,1,0,2,3,2,1,2
4172,1,0,1,2,1,1,1
4173,1,0,1,2,1,1,1
4174,1,0,3,1,2,1,2
4175,1,0,2,3,2,1,2
4176,1,0,2,3,2,1,2
4177,1,0,1,2,1,1,1
4178,1,0,2,3,2,1,2
4179,1,0,2,3,2,1,2
4180,1,0,2,3,2,1,2
4181,1,0,1,2,1,1,1
4182,1,0,1,2,1,1,1
4183,1,0,2,3,2,1,2
4184,1,0,4,5,2,2,2
4185,1,0,2,3,2,1,2
4186,1,0,1,2,1,1,1
4187,1,0,3,1,2,1,2
4188,1,0,2,3,2,1,2
4189,1,0,3,1,2,1,2
4190,1,0,2,3,1,2,1
4191,1,0,0,0,1,2,0
4192,0,0,4,5,2,2,1
4193,1,0,2,3,2,1,2
4194,1,0,2,3,2,1,2
4195,1,0,3,1,2,1,2
4196,1,0,2,3,2,1,2
4197,1,0,2,3,2,1,2
4198,1,0,3,1,2,1,2
4199,1,0,3,1,2,1,2
4200,1,0,2,3,2,1,2
4201,1,0,1,2,1,1,1
4202,1,0,1,2,1,1,1
4203,1,0,1,2,1,2,1
4204,1,0,2,3,2,1,2
4205,1,0,3,1,2,1,2
4206,0,0,1,2,1,1,1
4207,1,0,1,2,1,1,1
4208,1,0,1,2,0,0,1
4209,1,0,2,3,2,1,2
4210,1,0,2,3,2,1,2
4211,1,0,2,3,2,1,2
4212,1,0,3,1,2,1,2
4213,0,0,4,5,2,2,1
4214,1,0,2,3,1,2,1
4215,1,0,1,2,1,1,1
4216,1,0,1,2,1,1,1
4217,1,0,3,1,2,1,2
4218,1,0,2,3,2,1,2
4219,1,0,2,3,2,1,2
4220,1,0,1,2,1,1,1
4221,1,0,2,3,2,1,2
4222,1,0,0,3,1,0,1
4223,1,0,1,2,1,2,1
4224,1,0,3,1,1,1,1
4225,1,0,2,3,2,1,2
4226,1,0,2,3,2,1,2
4227,1,0,2,3,2,1,2
4228,1,0,1,2,1,1,1
4229,1,0,3,1,2,1,1
4230,0,0,4,5,2,2,1
4231,1,0,3,1,2,1,2
4232,1,0,2,3,2,1,2
4233,1,0,2,3,2,1,2
4234,1,0,2,3,1,2,1
4235,1,0,3,1,2,1,2
4236,1,0,2,3,2,1,2
4237,0,0,4,5,2,1,1
4238,1,0,2,3,2,1,2
4239,1,0,2,3,2,1,2
4240,1,0,2,3,2,1,2
4241,0,0,1,2,1,1,1
4242,1,0,2,3,2,1,2
4243,1,0,3,1,2,1,2
4244,1,0,3,1,2,1,2
4245,1,0,2,3,2,1,2
4246,1,0,2,3,2,1,2
4247,1,0,1,2,1,1,1
4248,1,0,2,3,2,1,2
4249,1,0,1,2,0,0,1
4250,1,0,0,0,2,2,1
4251,1,0,3,1,2,1,2
4252,1,0,2,3,2,1,2
4253,1,0,1,2,1,1,1
4254,1,0,2,3,2,1,2
4255,1,0,2,3,2,1,2
4256,1,0,1,2,1,1,1
4257,1,0,1,2,1,2,1
4258,1,0,2,3,2,1,2
4259,1,0,2,3,2,1,2
4260,1,0,2,3,2,1,2
4261,1,0,3,1,2,1,2
4262,1,0,2,3,2,1,2
4263,1,0,2,3,2,1,2
4264,1,0,1,2,1,1,1
4265,1,0,1,2,1,2,1
4266,1,0,2,3,2,1,2
4267,1,0,3,1,2,1,2
4268,0,0,1,2,1,1,1
4269,1,0,2,3,2,1,2
4270,1,0,3,1,2,1,2
4271,1,0,2,3,2,1,2
4272,1,0,2,3,2,1,2
4273,1,0,2,3,2,1,2
4274,1,0,4,5,2,2,2
4275,1,0,3,1,2,1,2
4276,1,0,2,3,2,1,2
4277,1,0,2,3,2,1,2
4278,1,0,1,2,1,2,1
4279,1,0,2,3,2,1,2
4280,1,0,3,1,2,1,2
4281,1,0,2,3,2,1,2
4282,1,0,1,2,1,2,1
4283,1,0,2,3,1,2,1
4284,1,0,2,3,2,1,2
4285,1,0,3,1,2,1,2
4286,1,0,2,3,2,1,2
4287,1,0,1,2,1,1,1
4288,1,0,2,3,2,1,2
4289,1,0,3,1,2,1,2
4290,1,0,0,0,1,2,0
4291,1,0,2,3,2,1,2
4292,1,0,1,2,1,2,1
4293,1,0,2,3,2,1,2
4294,1,0,2,3,2,1,2
4295,1,0,2,3,1,2,1
4296,1,0,1,2,1,1,1
4297,1,0,2,3,2,1,2
4298,1,0,1,2,1,1,1
4299,1,0,2,3,2,1,2
4300,1,0,2,3,2,1,2
4301,1,0,3,1,2,1,2
4302,1,0,1,2,1,2,1
4303,1,0,3,1,2,1,2
4304,1,0,3,1,2,1,2
4305,1,0,3,1,2,1,2
4306,1,0,2,3,2,1,2
4307,1,0,3,1,2,1,2
4308,1,0,2,3,2,1,2
4309,1,0,2,3,2,1,2
4310,1,0,2,3,1,2,1
4311,1,0,2,3,2,1,2
4312,1,0,2,3,2,1,2
4313,1,0,1,2,1,1,1
4314,1,0,2,3,2,1,2
4315,1,0,3,1,2,1,2
4316,1,0,2,3,2,1,2
4317,0,0,4,3,2,1,1
4318,1,0,3,1,2,1,2
4319,1,0,3,1,2,1,2
4320,1,0,2,3,2,1,2
4321,1,0,3,1,2,1,2
4322,1,0,1,2,1,1,1
4323,1,0,2,3,2,1,2
4324,1,0,3,1,2,1,2
4325,0,0,1,2,1,1,1
4326,1,0,2,3,2,1,2
4327,1,0,2,3,2,1,2
4328,1,0,2,3,2,1,2
4329,1,0,2,3,2,1,2
4330,1,0,3,1,2,1,2
4331,1,0,1,2,1,1,1
4332,1,0,2,3,2,1,2
4333,1,0,3,1,2,1,2
4334,1,0,1,2,1,1,1
4335,1,0,3,1,2,1,2
4336,1,0,2,3,2,1,2
4337,1,0,2,3,2,1,2
4338,1,0,2,3,2,1,1
4339,0,0,4,5,2,2,1
4340,1,0,2,3,1,2,1
4341,1,0,2,3,2,1,2
4342,1,0,2,3,2,1,2
4343,1,0,1,2,1,1,1
4344,1,0,3,1,2,1,2
4345,1,0,2,3,2,1,2
4346,1,0,2,3,2,1,2
4347,1,0,4,5,2,2,2
4348,1,0,1,2,1,1,1
4349,1,0,2,3,2,1,2
4350,1,0,2,3,2,1,2
4351,1,0,2,3,1,2,1
4352,1,0,2,3,2,1,2
4353,1,0,2,3,2,1,2
4354,1,0,2,3,2,1,2
4355,1,0,3,1,2,1,2
4356,1,0,3,1,2,1,2
4357,1,0,4,5,2,2,2
4358,1,0,2,3,2,1,2
4359,1,0,3,1,2,1,2
4360,1,0,3,1,2,1,2
4361,1,0,2,3,2,1,2
4362,1,0,2,3,2,1,2
4363,1,0,3,1,2,1,2
4364,1,0,2,3,2,1,2
4365,1,0,1,2,1,1,1
4366,1,0,2,3,2,1,2
4367,1,0,1,2,1,1,1
4368,1,0,2,3,2,1,2
4369,1,0,2,3,2,1,2
4370,1,0,2,3,2,1,2
4371,1,0,2,3,1,2,1
4372,1,0,2,3,2,1,2
4373,1,0,3,1,2,1,2
4374,1,0,2,3,2,1,2
4375,1,0,2,3,2,1,2
4376,1,0,2,3,2,1,2
4377,1,0,2,3,2,1,2
4378,1,0,1,2,1,1,1
4379,1,0,2,3,2,1,2
4380,1,0,1,2,1,1,1
4381,1,0,2,3,2,1,2
4382,1,0,2,3,2,1,2
4383,1,0,3,1,2,1,2
4384,1,0,2,3,2,1,2
4385,1,0,1,2,2,2,1
4386,1,0,2,3,2,1,2
4387,0,0,4,6,0,0,1
4388,1,0,2,3,2,1,2
4389,1,0,3,1,2,1,2
4390,1,0,2,3,2,1,2
4391,1,0,2,3,2,1,2
4392,1,0,2,3,2,1,2
4393,1,0,2,3,2,1,2
4394,0,0,1,2,1,1,1
4395,0,0,2,3,1,2,1
4396,1,0,3,1,2,1,2
4397,1,0,1,2,1,2,1
4398,1,0,1,2,1,1,1
4399,1,0,3,1,2,1,2
4400,1,0,3,1,2,1,2
4401,1,0,3,1,1,1,1
4402,1,0,3,1,2,1,2
4403,1,0,2,3,2,1,2
4404,1,0,2,3,2,1,2
4405,1,0,1,2,1,1,1
4406,1,0,2,3,1,2,1
4407,1,0,2,3,2,1,2
4408,1,0,0,0,2,2,1
4409,1,0,1,2,1,1,1
4410,1,0,3,1,2,1,2
4411,1,0,3,1,2,1,2
4412,1,0,3,1,2,1,2
4413,1,0,0,0,1,2,1
4414,1,0,2,3,1,2,1
4415,1,0,2,3,2,1,2
4416,1,0,1,2,1,1,1
4417,0,0,4,5,2,2,1
4418,1,0,2,3,2,1,2
4419,1,0,2,3,2,1,2
4420,1,0,2,3,1,1,1
4421,0,0,4,5,2,2,1
4422,1,0,2,3,2,1,2
4423,1,0,1,2,1,2,0
4424,1,0,2,3,2,1,2
4425,1,0,1,2,1,1,1
4426,1,0,3,1,2,1,2
4427,0,0,2,3,1,1,1
4428,0,0,1,2,2,2,1
4429,0,0,4,6,0,0,1
4430,1,0,2,3,2,1,2
4431,1,0,2,3,2,1,2
4432,1,0,2,3,2,1,2
4433,1,0,2,3,2,1,2
4434,0,0,1,2,1,1,1
4435,1,0,2,3,2,1,2
4436,1,0,2,3,2,1,2
4437,1,0,2,3,2,1,2
4438,1,0,1,2,1,1,1
4439,0,0,1,2,1,1,1
4440,1,0,2,3,2,1,2
4441,1,0,1,2,1,1,1
4442,1,0,2,3,2,1,2
4443,1,0,1,2,1,1,1
4444,1,0,2,3,2,1,2
4445,1,0,2,3,2,1,2
4446,1,0,3,1,2,1,1
4447,0,0,1,2,0,0,1
4448,1,0,1,2,1,2,1
4449,1,0,2,3,2,1,2
4450,0,0,2,3,1,1,1
4451,1,0,2,3,2,1,2
4452,1,0,1,2,1,1,1
4453,1,0,2,3,2,1,2
4454,1,0,1,2,1,2,1
4455,0,0,1,2,0,0,1
4456,1,0,2,3,2,1,2
4457,1,0,2,3,2,1,2
4458,1,0,2,3,2,1,2
4459,1,0,3,1,2,1,2
4460,1,0,1,2,1,1,1
4461,1,0,2,3,2,1,2
4462,1,0,2,3,2,1,2
4463,1,0,2,3,2,1,2
4464,1,0,2,3,2,1,2
4465,1,0,2,3,2,1,2
4466,1,0,2,3,2,1,2
4467,0,0,1,2,1,2,1
4468,1,0,2,3,2,1,2
4469,1,0,3,1,2,1,2
4470,1,0,1,2,1,1,1
4471,1,0,1,2,1,1,1
4472,1,0,2,3,2,1,2
4473,1,0,2,3,2,1,2
4474,1,0,3,1,2,1,2
4475,1,0,1,2,1,1,1
4476,1,0,2,3,2,1,2
4477,1,0,2,3,2,1,2
4478,1,0,2,3,2,1,2
4479,1,0,3,1,2,1,2
4480,1,0,3,1,2,1,2
4481,1,0,1,2,1,1,1
4482,1,0,3,1,2,1,2
4483,1,0,2,3,2,1,2
4484,1,0,3,1,2,1,2
4485,1,0,1,2,1,2,1
4486,1,0,2,3,2,1,2
4487,1,0,2,3,1,2,1
4488,1,0,1,2,1,1,1
4489,1,0,3,1,2,1,2
4490,1,0,2,3,2,1,2
4491,1,0,2,3,2,1,2
4492,1,0,3,1,2,1,2
4493,1,0,1,2,1,1,1
4494,1,0,3,1,2,1,2
4495,1,0,3,1,2,1,2
4496,1,0,0,0,0,1,1
4497,1,0,2,3,2,1,2
4498,1,0,3,1,2,1,2
4499,1,0,1,2,1,1,1
4500,1,0,3,1,2,1,2
4501,1,0,2,3,2,1,2
4502,1,0,2,3,2,1,2
4503,1,0,2,3,2,1,2
4504,1,0,1,2,1,1,1
4505,1,0,1,2,1,1,1
4506,0,0,1,2,0,0,1
4507,1,0,2,3,2,1,2
4508,1,0,2,3,2,1,2
4509,1,0,0,3,1,0,1
4510,0,0,3,1,1,1,0
4511,1,0,2,3,2,1,2
4512,1,0,1,2,0,0,1
4513,1,0,2,3,2,1,2
4514,1,0,3,1,2,1,2
4515,1,0,1,2,0,0,1
4516,1,0,3,1,2,1,2
4517,1,0,2,3,2,1,2
4518,1,0,2,3,2,1,2
4519,1,0,3,1,2,1,2
4520,1,0,1,2,1,1,1
4521,1,0,2,3,2,1,2
4522,1,0,2,3,2,1,2
4523,0,0,1,2,1,1,1
4524,1,0,2,3,2,1,2
4525,1,0,1,2,0,0,1
4526,1,0,2,3,2,2,1
4527,1,0,3,1,2,1,2
4528,1,0,2,3,2,1,2
4529,1,0,1,2,1,2,1
4530,1,0,2,3,2,1,1
4531,1,0,2,3,2,1,2
4532,1,0,2,3,2,1,2
4533,1,0,2,3,2,1,2
4534,0,0,1,2,1,1,1
4535,1,0,1,2,1,1,1
4536,1,0,2,3,1,2,1
4537,1,0,1,2,1,1,1
4538,1,0,2,3,2,1,2
4539,1,0,2,3,2,1,2
4540,1,0,1,2,1,1,1
4541,1,0,2,3,2,1,2
4542,1,0,0,0,2,2,1
4543,1,0,3,1,2,1,2
4544,0,0,1,2,1,1,1
4545,1,0,1,2,1,2,1
4546,1,0,2,3,2,1,2
4547,1,0,2,3,2,1,2
4548,1,0,3,1,2,1,2
4549,0,0,4,3,2,1,1
4550,0,0,2,3,1,2,1
4551,1,0,2,3,2,1,2
4552,1,0,3,1,2,1,2
4553,1,0,2,3,2,1,2
4554,1,0,2,3,2,1,2
4555,1,0,1,2,1,1,1
4556,1,0,3,1,2,1,2
4557,1,0,2,3,2,1,2
4558,1,0,2,3,2,1,2
4559,1,0,2,3,2,1,2
4560,1,0,3,1,2,1,2
4561,1,0,1,2,1,1,1
4562,1,0,1,2,1,1,1
4563,1,0,1,2,1,1,1
4564,1,0,2,3,2,2,1
4565,1,0,3,1,2,1,2
4566,1,0,2,3,2,1,2
4567,1,0,2,3,2,1,2
4568,1,0,1,2,1,1,1
4569,1,0,2,3,2,2,1
4570,1,0,2,3,2,1,2
4571,1,0,2,3,2,1,2
4572,1,0,1,2,1,1,1
4573,0,0,4,2,2,2,1
4574,1,0,2,3,2,1,2
4575,1,0,2,3,2,1,2
4576,1,0,2,3,2,1,1
4577,1,0,1,2,1,1,1
4578,1,0,1,2,1,1,1
4579,1,0,0,0,2,2,1
4580,1,0,2,3,2,1,2
4581,1,0,1,2,1,1,1
4582,1,0,1,2,1,1,1
4583,1,0,2,3,2,1,2
4584,1,0,3,1,2,1,2
4585,1,0,2,3,2,1,2
4586,1,0,2,3,2,1,2
4587,1,0,1,2,0,0,1
4588,1,0,3,1,2,1,2
4589,1,0,3,1,2,1,2
4590,1,0,1,2,1,1,1
4591,0,0,1,2,2,1,1
4592,1,0,2,3,2,1,2
4593,1,0,1,2,1,1,1
4594,1,0,3,1,2,1,2
4595,1,0,2,3,2,1,2
4596,1,0,2,3,2,1,2
4597,1,0,2,3,2,1,2
4598,1,0,2,3,2,1,2
4599,1,0,1,2,0,0,1
4600,1,0,1,2,1,1,1
4601,1,0,3,1,2,1,2
4602,1,0,3,1,2,1,2
4603,1,0,3,1,2,1,2
4604,1,0,2,3,2,1,2
4605,1,0,3,1,2,1,2
4606,1,0,2,3,2,1,2
4607,1,0,1,2,1,1,1
4608,1,0,2,3,2,1,2
4609,1,0,2,3,2,1,2
4610,0,0,0,6,1,1,1
4611,1,0,2,3,2,1,2
4612,1,0,2,3,2,1,2
4613,1,0,3,1,2,1,2
4614,1,0,2,3,2,1,2
4615,1,0,2,3,2,1,2
4616,1,0,2,3,2,1,2
4617,1,0,0,0,0,2,1
4618,1,0,1,2,1,1,1
4619,1,0,4,5,2,2,2
4620,1,0,2,3,2,1,2
4621,1,0,2,3,2,1,2
4622,1,0,1,2,1,2,1
4623,1,0,1,2,1,1,1
4624,1,0,3,1,2,1,2
4625,0,0,2,3,1,1,1
4626,1,0,3,1,2,1,2
4627,0,0,2,3,1,2,1
4628,1,0,2,3,2,1,2
4629,1,0,1,2,1,1,1
4630,1,0,2,3,2,1,2
4631,1,0,3,1,2,1,2
4632,1,0,1,2,1,1,1
4633,0,0,4,2,2,2,1
4634,1,0,2,3,2,1,2
4635,1,0,2,3,2,1,2
4636,0,0,3,1,1,1,0
4637,1,0,1,2,1,1,1
4638,1,0,2,3,2,1,2
4639,1,0,2,3,2,1,2
4640,1,0,1,2,1,1,1
4641,1,0,3,1,2,1,2
4642,0,0,1,2,1,1,1
4643,1,0,3,1,2,1,2
4644,1,0,2,3,2,1,2
4645,1,0,2,3,2,1,2
4646,1,0,3,1,2,1,2
4647,1,0,2,3,2,1,2
4648,1,0,1,2,1,2,1
4649,1,0,1,2,1,2,1
4650,1,0,3,1,2,1,2
4651,1,0,3,1,2,1,2
4652,1,0,1,2,1,0,1
4653,1,0,2,3,2,1,2
4654,1,0,3,1,2,1,2
4655,1,0,3,1,2,1,2
4656,1,0,3,1,2,1,2
4657,1,0,2,3,2,1,2
4658,1,0,2,3,2,1,2
4659,1,0,3,1,2,1,2
4660,1,0,1,2,1,1,1
4661,1,0,4,5,2,2,2
4662,1,0,3,1,2,1,2
4663,1,0,3,1,2,1,2
4664,1,0,3,1,0,0,1
4665,1,0,2,3,2,1,2
4666,1,0,2,3,2,1,2
4667,1,0,1,2,0,0,1
4668,1,0,1,2,1,1,1
4669,1,0,2,3,2,1,2
4670,1,0,1,2,1,1,1
4671,1,0,1,2,1,1,1
4672,0,0,1,2,0,0,1
4673,1,0,3,1,2,1,2
4674,0,0,4,5,2,1,1
4675,1,0,1,2,1,2,1
4676,1,0,1,2,1,1,1
4677,1,0,2,3,2,1,2
4678,1,0,2,3,2,1,2
4679,1,0,0,0,1,2,0
4680,1,0,2,3,2,1,2
4681,1,0,2,3,2,1,2
4682,1,0,3,1,2,1,2
4683,1,0,3,1,2,1,2
4684,1,0,3,1,2,1,2
4685,1,0,3,1,2,1,2
4686,1,0,0,0,1,2,0
4687,1,0,1,2,1,1,1
4688,0,0,4,6,1,2,1
4689,1,0,3,1,2,1,2
4690,0,0,4,5,2,2,1
4691,1,0,3,1,2,1,2
4692,1,0,2,3,2,1,2
4693,1,0,1,2,1,1,1
4694,1,0,2,3,2,1,2
4695,1,0,2,3,2,1,2
4696,1,0,1,2,1,1,1
4697,1,0,2,3,2,1,2
4698,1,0,2,3,2,1,2
4699,1,0,2,3,2,1,1
4700,1,0,3,1,2,1,2
4701,1,0,3,1,2,1,2
4702,1,0,2,3,2,1,2
4703,1,0,3,1,2,1,2
4704,1,0,3,1,2,1,2
4705,1,0,3,1,2,1,2
